[WARNING][1;31m Indexing parameters (-k, -w or -H) overridden by parameters used in the prebuilt index.[0m
[M::main::0.025*1.24] loaded/built the index for 1 target sequence(s)
[M::mm_mapopt_update::0.025*1.23] mid_occ = 1000
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 1
[M::mm_idx_stat::0.026*1.21] distinct minimizers: 5587 (99.93% are singletons); average occurrences: 1.004; average spacing: 5.332; total length: 29903
[M::worker_pipeline::1604.084*0.02] mapped 500474 sequences
[M::worker_pipeline::1606.589*0.03] mapped 500476 sequences
[M::worker_pipeline::1609.664*0.04] mapped 500473 sequences
[M::worker_pipeline::1612.430*0.05] mapped 500490 sequences
[M::worker_pipeline::1615.496*0.06] mapped 500484 sequences
[M::worker_pipeline::1618.000*0.07] mapped 500492 sequences
[M::worker_pipeline::1620.585*0.08] mapped 500478 sequences
[M::worker_pipeline::1623.523*0.09] mapped 500489 sequences
[M::worker_pipeline::1626.917*0.11] mapped 500475 sequences
[M::worker_pipeline::1629.034*0.11] mapped 500492 sequences
[M::worker_pipeline::1631.443*0.12] mapped 500482 sequences
[M::worker_pipeline::1633.844*0.13] mapped 500472 sequences
[M::worker_pipeline::1636.311*0.14] mapped 500470 sequences
[M::worker_pipeline::1639.609*0.15] mapped 500490 sequences
[M::worker_pipeline::1641.890*0.16] mapped 500490 sequences
[M::worker_pipeline::1644.558*0.17] mapped 500481 sequences
[M::worker_pipeline::1647.633*0.18] mapped 500480 sequences
[M::worker_pipeline::1649.914*0.18] mapped 500468 sequences
[M::worker_pipeline::1652.507*0.19] mapped 500458 sequences
[M::worker_pipeline::1655.469*0.20] mapped 500484 sequences
[M::worker_pipeline::1657.690*0.21] mapped 500474 sequences
[M::worker_pipeline::1660.674*0.22] mapped 500488 sequences
[M::worker_pipeline::1663.399*0.23] mapped 500467 sequences
[M::worker_pipeline::1665.829*0.24] mapped 500487 sequences
[M::worker_pipeline::1668.634*0.25] mapped 500472 sequences
[M::worker_pipeline::1671.748*0.26] mapped 500477 sequences
[M::worker_pipeline::1674.619*0.27] mapped 500481 sequences
[M::worker_pipeline::1677.213*0.27] mapped 500485 sequences
[M::worker_pipeline::1680.564*0.29] mapped 500482 sequences
[M::worker_pipeline::1683.085*0.29] mapped 500483 sequences
[M::worker_pipeline::1686.488*0.30] mapped 500468 sequences
[M::worker_pipeline::1688.957*0.31] mapped 500464 sequences
[M::worker_pipeline::1737.953*0.31] mapped 500471 sequences
[M::worker_pipeline::1740.519*0.32] mapped 500481 sequences
[M::worker_pipeline::1744.415*0.33] mapped 500474 sequences
[M::worker_pipeline::1746.879*0.34] mapped 500487 sequences
[M::worker_pipeline::1750.013*0.35] mapped 500488 sequences
[M::worker_pipeline::1752.067*0.35] mapped 500477 sequences
[M::worker_pipeline::1754.295*0.36] mapped 500463 sequences
[M::worker_pipeline::1756.812*0.37] mapped 500488 sequences
[M::worker_pipeline::1759.363*0.38] mapped 500482 sequences
[M::worker_pipeline::1761.453*0.38] mapped 500483 sequences
[M::worker_pipeline::1763.815*0.39] mapped 500495 sequences
[M::worker_pipeline::1766.487*0.40] mapped 500499 sequences
[M::worker_pipeline::1768.571*0.40] mapped 500506 sequences
[M::worker_pipeline::1771.381*0.41] mapped 500496 sequences
[M::worker_pipeline::1773.795*0.42] mapped 500500 sequences
[M::worker_pipeline::1775.849*0.43] mapped 500491 sequences
[M::worker_pipeline::1778.456*0.44] mapped 500500 sequences
[M::worker_pipeline::1781.026*0.44] mapped 500494 sequences
[M::worker_pipeline::1783.093*0.45] mapped 500484 sequences
[M::worker_pipeline::1785.533*0.46] mapped 500490 sequences
[M::worker_pipeline::1788.256*0.47] mapped 500485 sequences
[M::worker_pipeline::1790.243*0.47] mapped 500507 sequences
[M::worker_pipeline::1792.860*0.48] mapped 500491 sequences
[M::worker_pipeline::1795.353*0.49] mapped 500507 sequences
[M::worker_pipeline::1797.397*0.49] mapped 500488 sequences
[M::worker_pipeline::1800.039*0.50] mapped 500467 sequences
[M::worker_pipeline::1802.572*0.51] mapped 500493 sequences
[M::worker_pipeline::1804.893*0.52] mapped 500491 sequences
[M::worker_pipeline::1808.818*0.53] mapped 500499 sequences
[M::worker_pipeline::1811.090*0.53] mapped 500481 sequences
[M::worker_pipeline::1813.995*0.54] mapped 500487 sequences
[M::worker_pipeline::1816.857*0.54] mapped 500496 sequences
[M::worker_pipeline::1861.347*0.55] mapped 500486 sequences
[M::worker_pipeline::1863.694*0.55] mapped 500495 sequences
[M::worker_pipeline::1865.687*0.56] mapped 500491 sequences
[M::worker_pipeline::1867.948*0.56] mapped 500496 sequences
[M::worker_pipeline::1869.934*0.57] mapped 500496 sequences
[M::worker_pipeline::1872.443*0.58] mapped 500482 sequences
[M::worker_pipeline::1874.731*0.58] mapped 500484 sequences
[M::worker_pipeline::1876.818*0.59] mapped 500488 sequences
[M::worker_pipeline::1879.363*0.60] mapped 500483 sequences
[M::worker_pipeline::1881.780*0.60] mapped 500497 sequences
[M::worker_pipeline::1883.915*0.61] mapped 500489 sequences
[M::worker_pipeline::1886.240*0.62] mapped 500500 sequences
[M::worker_pipeline::1888.706*0.62] mapped 500498 sequences
[M::worker_pipeline::1890.405*0.63] mapped 500469 sequences
[M::worker_pipeline::1891.345*0.63] mapped 343365 sequences
[M::main] Version: 2.24-r1122
[M::main] CMD: minimap2 --sam-hit-only -t 6 -a -x sr data/ref/NC_045512.2.fas.mmi /dev/fd/63
[M::main] Real time: 1891.498 sec; CPU: 1186.562 sec; Peak RSS: 0.644 GB
