[2022-08-21 10:11:04] Executing SamBamViz v0.0.9
[2022-08-21 10:11:04] Using 1-based indexing
[2022-08-21 10:11:04] Input file: data/trimmed_bam/SRR13615988.02.trimmed.sorted.bam
[2022-08-21 10:11:04] Output file: data/trimmed_bam/SRR13615988.02.trimmed.sorted.bam.sambamviz.tsv
[2022-08-21 10:11:04] Parsing input file...
[2022-08-21 10:11:10] Parsed 50000 reads...
[2022-08-21 10:11:15] Parsed 100000 reads...
[2022-08-21 10:11:21] Parsed 150000 reads...
[2022-08-21 10:11:27] Parsed 200000 reads...
[2022-08-21 10:11:34] Parsed 250000 reads...
[2022-08-21 10:11:41] Parsed 300000 reads...
[2022-08-21 10:11:48] Parsed 350000 reads...
[2022-08-21 10:11:55] Parsed 400000 reads...
[2022-08-21 10:12:02] Parsed 450000 reads...
[2022-08-21 10:12:09] Parsed 500000 reads...
[2022-08-21 10:12:17] Parsed 550000 reads...
[2022-08-21 10:12:24] Parsed 600000 reads...
[2022-08-21 10:12:32] Parsed 650000 reads...
[2022-08-21 10:12:39] Parsed 700000 reads...
[2022-08-21 10:12:46] Parsed 750000 reads...
[2022-08-21 10:12:53] Parsed 800000 reads...
[2022-08-21 10:13:00] Parsed 850000 reads...
[2022-08-21 10:13:08] Parsed 900000 reads...
[2022-08-21 10:13:16] Parsed 950000 reads...
[2022-08-21 10:13:23] Parsed 1000000 reads...
[2022-08-21 10:13:31] Parsed 1050000 reads...
[2022-08-21 10:13:38] Parsed 1100000 reads...
[2022-08-21 10:13:46] Parsed 1150000 reads...
[2022-08-21 10:13:54] Parsed 1200000 reads...
[2022-08-21 10:14:01] Parsed 1250000 reads...
[2022-08-21 10:14:08] Parsed 1300000 reads...
[2022-08-21 10:14:16] Parsed 1350000 reads...
[2022-08-21 10:14:23] Parsed 1400000 reads...
[2022-08-21 10:14:31] Parsed 1450000 reads...
[2022-08-21 10:14:39] Parsed 1500000 reads...
[2022-08-21 10:14:46] Parsed 1550000 reads...
[2022-08-21 10:14:54] Parsed 1600000 reads...
[2022-08-21 10:15:01] Parsed 1650000 reads...
[2022-08-21 10:15:09] Parsed 1700000 reads...
[2022-08-21 10:15:16] Parsed 1750000 reads...
[2022-08-21 10:15:24] Parsed 1800000 reads...
[2022-08-21 10:15:31] Parsed 1850000 reads...
[2022-08-21 10:15:38] Parsed 1900000 reads...
[2022-08-21 10:15:46] Parsed 1950000 reads...
[2022-08-21 10:15:54] Parsed 2000000 reads...
[2022-08-21 10:16:01] Parsed 2050000 reads...
[2022-08-21 10:16:08] Parsed 2100000 reads...
[2022-08-21 10:16:16] Parsed 2150000 reads...
[2022-08-21 10:16:23] Parsed 2200000 reads...
[2022-08-21 10:16:31] Parsed 2250000 reads...
[2022-08-21 10:16:39] Parsed 2300000 reads...
[2022-08-21 10:16:46] Parsed 2350000 reads...
[2022-08-21 10:16:54] Parsed 2400000 reads...
[2022-08-21 10:17:01] Parsed 2450000 reads...
[2022-08-21 10:17:08] Parsed 2500000 reads...
[2022-08-21 10:17:15] Parsed 2550000 reads...
[2022-08-21 10:17:23] Parsed 2600000 reads...
[2022-08-21 10:17:30] Parsed 2650000 reads...
[2022-08-21 10:17:38] Parsed 2700000 reads...
[2022-08-21 10:17:45] Parsed 2750000 reads...
[2022-08-21 10:17:53] Parsed 2800000 reads...
[2022-08-21 10:18:00] Parsed 2850000 reads...
[2022-08-21 10:18:08] Parsed 2900000 reads...
[2022-08-21 10:18:16] Parsed 2950000 reads...
[2022-08-21 10:18:23] Parsed 3000000 reads...
[2022-08-21 10:18:30] Parsed 3050000 reads...
[2022-08-21 10:18:38] Parsed 3100000 reads...
[2022-08-21 10:18:45] Parsed 3150000 reads...
[2022-08-21 10:18:53] Parsed 3200000 reads...
[2022-08-21 10:19:00] Parsed 3250000 reads...
[2022-08-21 10:19:08] Parsed 3300000 reads...
