[2022-08-21 08:24:17] Executing SamBamViz v0.0.9
[2022-08-21 08:24:17] Using 1-based indexing
[2022-08-21 08:24:17] Input file: data/trimmed_bam/SRR13615963.02.trimmed.sorted.bam
[2022-08-21 08:24:17] Output file: data/trimmed_bam/SRR13615963.02.trimmed.sorted.bam.sambamviz.tsv
[2022-08-21 08:24:17] Parsing input file...
[2022-08-21 08:24:24] Parsed 50000 reads...
[2022-08-21 08:24:31] Parsed 100000 reads...
[2022-08-21 08:24:38] Parsed 150000 reads...
[2022-08-21 08:24:45] Parsed 200000 reads...
[2022-08-21 08:24:54] Parsed 250000 reads...
[2022-08-21 08:25:01] Parsed 300000 reads...
[2022-08-21 08:25:09] Parsed 350000 reads...
[2022-08-21 08:25:18] Parsed 400000 reads...
[2022-08-21 08:25:26] Parsed 450000 reads...
[2022-08-21 08:25:34] Parsed 500000 reads...
[2022-08-21 08:25:43] Parsed 550000 reads...
[2022-08-21 08:25:51] Parsed 600000 reads...
[2022-08-21 08:26:00] Parsed 650000 reads...
[2022-08-21 08:26:08] Parsed 700000 reads...
[2022-08-21 08:26:17] Parsed 750000 reads...
[2022-08-21 08:26:26] Parsed 800000 reads...
[2022-08-21 08:26:34] Parsed 850000 reads...
[2022-08-21 08:26:43] Parsed 900000 reads...
[2022-08-21 08:26:52] Parsed 950000 reads...
[2022-08-21 08:27:00] Parsed 1000000 reads...
[2022-08-21 08:27:08] Parsed 1050000 reads...
[2022-08-21 08:27:18] Parsed 1100000 reads...
[2022-08-21 08:27:27] Parsed 1150000 reads...
[2022-08-21 08:27:35] Parsed 1200000 reads...
[2022-08-21 08:27:45] Parsed 1250000 reads...
[2022-08-21 08:27:53] Parsed 1300000 reads...
[2022-08-21 08:28:02] Parsed 1350000 reads...
[2022-08-21 08:28:10] Parsed 1400000 reads...
[2022-08-21 08:28:21] Parsed 1450000 reads...
[2022-08-21 08:28:30] Parsed 1500000 reads...
[2022-08-21 08:28:40] Parsed 1550000 reads...
[2022-08-21 08:28:49] Parsed 1600000 reads...
[2022-08-21 08:28:58] Parsed 1650000 reads...
[2022-08-21 08:29:06] Parsed 1700000 reads...
[2022-08-21 08:29:15] Parsed 1750000 reads...
[2022-08-21 08:29:24] Parsed 1800000 reads...
[2022-08-21 08:29:33] Parsed 1850000 reads...
[2022-08-21 08:29:42] Parsed 1900000 reads...
[2022-08-21 08:29:50] Parsed 1950000 reads...
[2022-08-21 08:29:59] Parsed 2000000 reads...
[2022-08-21 08:30:08] Parsed 2050000 reads...
[2022-08-21 08:30:17] Parsed 2100000 reads...
[2022-08-21 08:30:26] Parsed 2150000 reads...
[2022-08-21 08:30:35] Parsed 2200000 reads...
[2022-08-21 08:30:43] Parsed 2250000 reads...
[2022-08-21 08:30:52] Parsed 2300000 reads...
[2022-08-21 08:31:01] Parsed 2350000 reads...
[2022-08-21 08:31:09] Parsed 2400000 reads...
[2022-08-21 08:31:17] Parsed 2450000 reads...
[2022-08-21 08:31:25] Parsed 2500000 reads...
[2022-08-21 08:31:33] Parsed 2550000 reads...
[2022-08-21 08:31:40] Parsed 2600000 reads...
[2022-08-21 08:31:48] Parsed 2650000 reads...
[2022-08-21 08:31:55] Parsed 2700000 reads...
[2022-08-21 08:32:03] Parsed 2750000 reads...
[2022-08-21 08:32:10] Parsed 2800000 reads...
[2022-08-21 08:32:18] Parsed 2850000 reads...
