[2022-08-21 06:10:37] Executing SamBamViz v0.0.9
[2022-08-21 06:10:37] Using 1-based indexing
[2022-08-21 06:10:37] Input file: data/trimmed_bam/SRR13615941.02.trimmed.sorted.bam
[2022-08-21 06:10:37] Output file: data/trimmed_bam/SRR13615941.02.trimmed.sorted.bam.sambamviz.tsv
[2022-08-21 06:10:37] Parsing input file...
[2022-08-21 06:10:43] Parsed 50000 reads...
[2022-08-21 06:10:49] Parsed 100000 reads...
[2022-08-21 06:10:56] Parsed 150000 reads...
[2022-08-21 06:11:02] Parsed 200000 reads...
[2022-08-21 06:11:10] Parsed 250000 reads...
[2022-08-21 06:11:17] Parsed 300000 reads...
[2022-08-21 06:11:24] Parsed 350000 reads...
[2022-08-21 06:11:31] Parsed 400000 reads...
[2022-08-21 06:11:38] Parsed 450000 reads...
[2022-08-21 06:11:46] Parsed 500000 reads...
[2022-08-21 06:11:53] Parsed 550000 reads...
[2022-08-21 06:12:00] Parsed 600000 reads...
[2022-08-21 06:12:08] Parsed 650000 reads...
[2022-08-21 06:12:15] Parsed 700000 reads...
[2022-08-21 06:12:23] Parsed 750000 reads...
[2022-08-21 06:12:31] Parsed 800000 reads...
[2022-08-21 06:12:38] Parsed 850000 reads...
[2022-08-21 06:12:46] Parsed 900000 reads...
[2022-08-21 06:12:54] Parsed 950000 reads...
[2022-08-21 06:13:01] Parsed 1000000 reads...
[2022-08-21 06:13:09] Parsed 1050000 reads...
[2022-08-21 06:13:16] Parsed 1100000 reads...
[2022-08-21 06:13:24] Parsed 1150000 reads...
[2022-08-21 06:13:31] Parsed 1200000 reads...
[2022-08-21 06:13:39] Parsed 1250000 reads...
[2022-08-21 06:13:46] Parsed 1300000 reads...
[2022-08-21 06:13:54] Parsed 1350000 reads...
[2022-08-21 06:14:01] Parsed 1400000 reads...
[2022-08-21 06:14:09] Parsed 1450000 reads...
[2022-08-21 06:14:16] Parsed 1500000 reads...
[2022-08-21 06:14:24] Parsed 1550000 reads...
[2022-08-21 06:14:32] Parsed 1600000 reads...
[2022-08-21 06:14:39] Parsed 1650000 reads...
[2022-08-21 06:14:47] Parsed 1700000 reads...
[2022-08-21 06:14:54] Parsed 1750000 reads...
[2022-08-21 06:15:02] Parsed 1800000 reads...
[2022-08-21 06:15:09] Parsed 1850000 reads...
[2022-08-21 06:15:17] Parsed 1900000 reads...
[2022-08-21 06:15:24] Parsed 1950000 reads...
[2022-08-21 06:15:32] Parsed 2000000 reads...
[2022-08-21 06:15:39] Parsed 2050000 reads...
[2022-08-21 06:15:47] Parsed 2100000 reads...
[2022-08-21 06:15:54] Parsed 2150000 reads...
[2022-08-21 06:16:02] Parsed 2200000 reads...
[2022-08-21 06:16:09] Parsed 2250000 reads...
[2022-08-21 06:16:17] Parsed 2300000 reads...
[2022-08-21 06:16:24] Parsed 2350000 reads...
[2022-08-21 06:16:32] Parsed 2400000 reads...
[2022-08-21 06:16:39] Parsed 2450000 reads...
[2022-08-21 06:16:47] Parsed 2500000 reads...
[2022-08-21 06:16:54] Parsed 2550000 reads...
[2022-08-21 06:17:02] Parsed 2600000 reads...
[2022-08-21 06:17:10] Parsed 2650000 reads...
[2022-08-21 06:17:17] Parsed 2700000 reads...
[2022-08-21 06:17:25] Parsed 2750000 reads...
[2022-08-21 06:17:32] Parsed 2800000 reads...
[2022-08-21 06:17:40] Parsed 2850000 reads...
[2022-08-21 06:17:47] Parsed 2900000 reads...
[2022-08-21 06:17:55] Parsed 2950000 reads...
[2022-08-21 06:18:02] Parsed 3000000 reads...
[2022-08-21 06:18:10] Parsed 3050000 reads...
[2022-08-21 06:18:18] Parsed 3100000 reads...
[2022-08-21 06:18:26] Parsed 3150000 reads...
[2022-08-21 06:18:33] Parsed 3200000 reads...
[2022-08-21 06:18:41] Parsed 3250000 reads...
[2022-08-21 06:18:48] Parsed 3300000 reads...
[2022-08-21 06:18:56] Parsed 3350000 reads...
[2022-08-21 06:19:03] Parsed 3400000 reads...
[2022-08-21 06:19:11] Parsed 3450000 reads...
[2022-08-21 06:19:18] Parsed 3500000 reads...
[2022-08-21 06:19:26] Parsed 3550000 reads...
[2022-08-21 06:19:33] Parsed 3600000 reads...
[2022-08-21 06:19:41] Parsed 3650000 reads...
[2022-08-21 06:19:48] Parsed 3700000 reads...
[2022-08-21 06:19:55] Parsed 3750000 reads...
[2022-08-21 06:20:03] Parsed 3800000 reads...
[2022-08-21 06:20:11] Parsed 3850000 reads...
[2022-08-21 06:20:18] Parsed 3900000 reads...
[2022-08-21 06:20:26] Parsed 3950000 reads...
[2022-08-21 06:20:33] Parsed 4000000 reads...
[2022-08-21 06:20:41] Parsed 4050000 reads...
[2022-08-21 06:20:48] Parsed 4100000 reads...
[2022-08-21 06:20:56] Parsed 4150000 reads...
[2022-08-21 06:21:03] Parsed 4200000 reads...
[2022-08-21 06:21:11] Parsed 4250000 reads...
[2022-08-21 06:21:18] Parsed 4300000 reads...
[2022-08-21 06:21:26] Parsed 4350000 reads...
[2022-08-21 06:21:34] Parsed 4400000 reads...
[2022-08-21 06:21:41] Parsed 4450000 reads...
[2022-08-21 06:21:49] Parsed 4500000 reads...
[2022-08-21 06:21:56] Parsed 4550000 reads...
[2022-08-21 06:22:04] Parsed 4600000 reads...
[2022-08-21 06:22:11] Parsed 4650000 reads...
[2022-08-21 06:22:19] Parsed 4700000 reads...
[2022-08-21 06:22:26] Parsed 4750000 reads...
[2022-08-21 06:22:34] Parsed 4800000 reads...
[2022-08-21 06:22:41] Parsed 4850000 reads...
[2022-08-21 06:22:49] Parsed 4900000 reads...
[2022-08-21 06:22:56] Parsed 4950000 reads...
[2022-08-21 06:23:03] Parsed 5000000 reads...
[2022-08-21 06:23:11] Parsed 5050000 reads...
[2022-08-21 06:23:19] Parsed 5100000 reads...
[2022-08-21 06:23:26] Parsed 5150000 reads...
[2022-08-21 06:23:34] Parsed 5200000 reads...
[2022-08-21 06:23:41] Parsed 5250000 reads...
[2022-08-21 06:23:49] Parsed 5300000 reads...
[2022-08-21 06:23:57] Parsed 5350000 reads...
[2022-08-21 06:24:04] Parsed 5400000 reads...
[2022-08-21 06:24:11] Parsed 5450000 reads...
[2022-08-21 06:24:19] Parsed 5500000 reads...
[2022-08-21 06:24:27] Parsed 5550000 reads...
[2022-08-21 06:24:34] Parsed 5600000 reads...
[2022-08-21 06:24:42] Parsed 5650000 reads...
[2022-08-21 06:24:49] Parsed 5700000 reads...
[2022-08-21 06:24:57] Parsed 5750000 reads...
[2022-08-21 06:25:04] Parsed 5800000 reads...
[2022-08-21 06:25:12] Parsed 5850000 reads...
[2022-08-21 06:25:19] Parsed 5900000 reads...
[2022-08-21 06:25:27] Parsed 5950000 reads...
[2022-08-21 06:25:35] Parsed 6000000 reads...
[2022-08-21 06:25:42] Parsed 6050000 reads...
[2022-08-21 06:25:50] Parsed 6100000 reads...
[2022-08-21 06:25:57] Parsed 6150000 reads...
[2022-08-21 06:26:05] Parsed 6200000 reads...
[2022-08-21 06:26:12] Parsed 6250000 reads...
[2022-08-21 06:26:19] Parsed 6300000 reads...
[2022-08-21 06:26:27] Parsed 6350000 reads...
[2022-08-21 06:26:34] Parsed 6400000 reads...
[2022-08-21 06:26:42] Parsed 6450000 reads...
[2022-08-21 06:26:49] Parsed 6500000 reads...
[2022-08-21 06:26:57] Parsed 6550000 reads...
[2022-08-21 06:27:04] Parsed 6600000 reads...
[2022-08-21 06:27:12] Parsed 6650000 reads...
[2022-08-21 06:27:20] Parsed 6700000 reads...
[2022-08-21 06:27:27] Parsed 6750000 reads...
[2022-08-21 06:27:35] Parsed 6800000 reads...
[2022-08-21 06:27:42] Parsed 6850000 reads...
[2022-08-21 06:27:50] Parsed 6900000 reads...
[2022-08-21 06:27:57] Parsed 6950000 reads...
[2022-08-21 06:28:05] Parsed 7000000 reads...
[2022-08-21 06:28:13] Parsed 7050000 reads...
[2022-08-21 06:28:21] Parsed 7100000 reads...
[2022-08-21 06:28:30] Parsed 7150000 reads...
[2022-08-21 06:28:38] Parsed 7200000 reads...
[2022-08-21 06:28:46] Parsed 7250000 reads...
[2022-08-21 06:28:54] Parsed 7300000 reads...
[2022-08-21 06:29:02] Parsed 7350000 reads...
[2022-08-21 06:29:09] Parsed 7400000 reads...
[2022-08-21 06:29:17] Parsed 7450000 reads...
[2022-08-21 06:29:24] Parsed 7500000 reads...
[2022-08-21 06:29:32] Parsed 7550000 reads...
[2022-08-21 06:29:39] Parsed 7600000 reads...
[2022-08-21 06:29:47] Parsed 7650000 reads...
[2022-08-21 06:29:55] Parsed 7700000 reads...
[2022-08-21 06:30:02] Parsed 7750000 reads...
[2022-08-21 06:30:09] Parsed 7800000 reads...
[2022-08-21 06:30:17] Parsed 7850000 reads...
[2022-08-21 06:30:24] Parsed 7900000 reads...
[2022-08-21 06:30:32] Parsed 7950000 reads...
[2022-08-21 06:30:40] Parsed 8000000 reads...
[2022-08-21 06:30:48] Parsed 8050000 reads...
[2022-08-21 06:30:55] Parsed 8100000 reads...
[2022-08-21 06:31:03] Parsed 8150000 reads...
[2022-08-21 06:31:11] Parsed 8200000 reads...
[2022-08-21 06:31:18] Parsed 8250000 reads...
[2022-08-21 06:31:26] Parsed 8300000 reads...
[2022-08-21 06:31:33] Parsed 8350000 reads...
[2022-08-21 06:31:41] Parsed 8400000 reads...
[2022-08-21 06:31:49] Parsed 8450000 reads...
[2022-08-21 06:31:56] Parsed 8500000 reads...
[2022-08-21 06:32:03] Parsed 8550000 reads...
[2022-08-21 06:32:11] Parsed 8600000 reads...
[2022-08-21 06:32:19] Parsed 8650000 reads...
[2022-08-21 06:32:26] Parsed 8700000 reads...
[2022-08-21 06:32:34] Parsed 8750000 reads...
[2022-08-21 06:32:42] Parsed 8800000 reads...
[2022-08-21 06:32:49] Parsed 8850000 reads...
[2022-08-21 06:32:57] Parsed 8900000 reads...
[2022-08-21 06:33:05] Parsed 8950000 reads...
[2022-08-21 06:33:13] Parsed 9000000 reads...
[2022-08-21 06:33:20] Parsed 9050000 reads...
[2022-08-21 06:33:28] Parsed 9100000 reads...
[2022-08-21 06:33:36] Parsed 9150000 reads...
[2022-08-21 06:33:43] Parsed 9200000 reads...
[2022-08-21 06:33:51] Parsed 9250000 reads...
[2022-08-21 06:33:59] Parsed 9300000 reads...
[2022-08-21 06:34:06] Parsed 9350000 reads...
[2022-08-21 06:34:14] Parsed 9400000 reads...
[2022-08-21 06:34:21] Parsed 9450000 reads...
[2022-08-21 06:34:29] Parsed 9500000 reads...
[2022-08-21 06:34:36] Parsed 9550000 reads...
[2022-08-21 06:34:44] Parsed 9600000 reads...
[2022-08-21 06:34:52] Parsed 9650000 reads...
[2022-08-21 06:34:59] Parsed 9700000 reads...
[2022-08-21 06:35:07] Parsed 9750000 reads...
[2022-08-21 06:35:14] Parsed 9800000 reads...
[2022-08-21 06:35:22] Parsed 9850000 reads...
[2022-08-21 06:35:29] Parsed 9900000 reads...
[2022-08-21 06:35:37] Parsed 9950000 reads...
[2022-08-21 06:35:45] Parsed 10000000 reads...
[2022-08-21 06:35:52] Parsed 10050000 reads...
[2022-08-21 06:36:00] Parsed 10100000 reads...
[2022-08-21 06:36:07] Parsed 10150000 reads...
[2022-08-21 06:36:15] Parsed 10200000 reads...
[2022-08-21 06:36:22] Parsed 10250000 reads...
[2022-08-21 06:36:30] Parsed 10300000 reads...
[2022-08-21 06:36:37] Parsed 10350000 reads...
[2022-08-21 06:36:45] Parsed 10400000 reads...
[2022-08-21 06:36:52] Parsed 10450000 reads...
[2022-08-21 06:37:00] Parsed 10500000 reads...
[2022-08-21 06:37:07] Parsed 10550000 reads...
[2022-08-21 06:37:15] Parsed 10600000 reads...
[2022-08-21 06:37:22] Parsed 10650000 reads...
[2022-08-21 06:37:30] Parsed 10700000 reads...
[2022-08-21 06:37:37] Parsed 10750000 reads...
[2022-08-21 06:37:45] Parsed 10800000 reads...
[2022-08-21 06:37:52] Parsed 10850000 reads...
[2022-08-21 06:38:00] Parsed 10900000 reads...
[2022-08-21 06:38:07] Parsed 10950000 reads...
[2022-08-21 06:38:15] Parsed 11000000 reads...
[2022-08-21 06:38:23] Parsed 11050000 reads...
[2022-08-21 06:38:30] Parsed 11100000 reads...
[2022-08-21 06:38:38] Parsed 11150000 reads...
[2022-08-21 06:38:45] Parsed 11200000 reads...
[2022-08-21 06:38:53] Parsed 11250000 reads...
[2022-08-21 06:39:00] Parsed 11300000 reads...
[2022-08-21 06:39:08] Parsed 11350000 reads...
[2022-08-21 06:39:15] Parsed 11400000 reads...
[2022-08-21 06:39:23] Parsed 11450000 reads...
[2022-08-21 06:39:31] Parsed 11500000 reads...
[2022-08-21 06:39:38] Parsed 11550000 reads...
[2022-08-21 06:39:46] Parsed 11600000 reads...
[2022-08-21 06:39:53] Parsed 11650000 reads...
[2022-08-21 06:40:01] Parsed 11700000 reads...
[2022-08-21 06:40:09] Parsed 11750000 reads...
[2022-08-21 06:40:16] Parsed 11800000 reads...
[2022-08-21 06:40:23] Parsed 11850000 reads...
[2022-08-21 06:40:31] Parsed 11900000 reads...
[2022-08-21 06:40:39] Parsed 11950000 reads...
[2022-08-21 06:40:46] Parsed 12000000 reads...
[2022-08-21 06:40:54] Parsed 12050000 reads...
[2022-08-21 06:41:02] Parsed 12100000 reads...
[2022-08-21 06:41:09] Parsed 12150000 reads...
[2022-08-21 06:41:17] Parsed 12200000 reads...
[2022-08-21 06:41:24] Parsed 12250000 reads...
[2022-08-21 06:41:31] Parsed 12300000 reads...
[2022-08-21 06:41:39] Parsed 12350000 reads...
[2022-08-21 06:41:46] Parsed 12400000 reads...
[2022-08-21 06:41:54] Parsed 12450000 reads...
[2022-08-21 06:42:02] Parsed 12500000 reads...
[2022-08-21 06:42:09] Parsed 12550000 reads...
[2022-08-21 06:42:16] Parsed 12600000 reads...
[2022-08-21 06:42:24] Parsed 12650000 reads...
[2022-08-21 06:42:32] Parsed 12700000 reads...
[2022-08-21 06:42:39] Parsed 12750000 reads...
[2022-08-21 06:42:46] Parsed 12800000 reads...
[2022-08-21 06:42:54] Parsed 12850000 reads...
[2022-08-21 06:43:02] Parsed 12900000 reads...
[2022-08-21 06:43:10] Parsed 12950000 reads...
[2022-08-21 06:43:18] Parsed 13000000 reads...
[2022-08-21 06:43:25] Parsed 13050000 reads...
[2022-08-21 06:43:33] Parsed 13100000 reads...
[2022-08-21 06:43:40] Parsed 13150000 reads...
[2022-08-21 06:43:48] Parsed 13200000 reads...
[2022-08-21 06:43:55] Parsed 13250000 reads...
[2022-08-21 06:44:03] Parsed 13300000 reads...
[2022-08-21 06:44:10] Parsed 13350000 reads...
[2022-08-21 06:44:18] Parsed 13400000 reads...
[2022-08-21 06:44:25] Parsed 13450000 reads...
[2022-08-21 06:44:33] Parsed 13500000 reads...
[2022-08-21 06:44:41] Parsed 13550000 reads...
[2022-08-21 06:44:48] Parsed 13600000 reads...
